year,mo,dy,hr,wdir,wspd,t_dry
1985,06,15,15,80,4,27.2
1985,06,15,21,120,7,38.6
1985,06,16,03,60,9,41.8
1985,06,16,09,100,4,40
1985,06,16,15,,,34.8
1985,06,16,21,110,4,45.1
1985,06,17,03,120,9,45.2
1985,06,17,09,70,4,38.2
1985,06,17,15,,,33.4
1985,06,17,21,80,4,37.5
1985,06,18,03,90,11,40.7
1985,06,18,09,110,7,33.9
1985,06,18,15,110,4,
1985,06,18,21,60,4,34.4
1985,06,19,03,80,11,41.3
1985,06,19,09,80,7,36.1
1985,06,19,15,80,4,29.9
1985,06,20,03,90,9,43.6
1985,06,20,09,100,7,34.6
1985,06,20,15,100,7,30.8
1985,06,20,21,90,4,35.9
1985,06,21,03,90,9,41.5
1985,06,21,09,,,
1985,06,21,15,,,29.9
1985,06,21,21,70,4,43.3
1985,06,22,03,70,7,49.4
1985,06,22,09,80,4,43.6
1985,06,22,15,,,41.8
1985,06,22,21,170,7,60
1985,06,23,09,90,2,61.8
1985,06,23,15,180,4,55.5
1985,06,23,21,150,16,58.6
1985,06,24,09,240,13,53
1985,06,24,15,280,9,44.3
1985,06,24,21,290,9,46.1
1985,06,25,03,320,9,43.6
1985,06,25,09,,,47.4
1985,06,25,15,,,36.6
1985,06,25,21,70,9,46.3
1985,06,26,03,300,7,38.2
1985,06,26,09,,,31.7
1985,06,26,15,290,20,30.5
1985,06,26,21,300,7,35.5
1985,06,27,09,90,7,32.8
1985,06,27,15,90,4,31.6
1985,06,27,21,,,34.1
1985,06,28,03,90,4,35.3
1985,06,28,09,,,33.9
1985,06,28,15,,,33.2
1985,06,28,21,90,4,37.1
1985,06,29,03,90,9,42.2
1985,06,29,09,90,11,32.5
1985,06,30,03,70,9,36.4
1985,06,30,09,90,9,34.4
1985,06,30,15,100,4,32.6
1985,07,01,03,100,2,41.1
1985,07,01,15,,,33.9
1985,07,02,03,60,7,55.7
1985,07,02,09,220,4,85.6
1985,07,02,15,310,4,59.6
1985,07,02,21,230,16,64.7
1985,07,03,03,270,13,75.8
1985,07,03,09,270,4,69
1985,07,03,15,290,4,61.1
1985,07,03,21,230,9,67.4
1985,07,04,03,230,9,73.3
1985,07,04,09,230,13,72.2
1985,07,04,15,240,7,65.6
1985,07,04,21,80,7,60.5
1985,07,05,03,80,4,56.6
1985,07,05,09,80,9,45.4
1985,07,05,15,310,4,37.7
1985,07,05,21,,,47.9
1985,07,06,03,90,9,47.4
1985,07,06,09,80,7,38.8
1985,07,06,15,,,33
1985,07,06,21,160,13,64.5
1985,07,07,03,110,20,69.4
1985,07,07,09,20,2,54.2
1985,07,07,15,70,11,
1985,07,07,21,,,50.6
1985,07,08,03,80,9,51.7
1985,07,08,09,90,4,41.8
1985,07,08,15,,,36.6
1985,07,08,21,100,9,40.9
1985,07,09,03,100,13,43.8
1985,07,09,09,,,39.3
1985,07,09,15,90,4,37.1
1985,07,10,03,80,11,46.5
1985,07,10,09,90,4,
1985,07,10,15,80,7,35.7
1985,07,10,21,70,4,38.9
1985,07,11,03,40,4,43.6
1985,07,11,09,190,2,42.2
1985,07,11,15,90,4,36.1
1985,07,11,21,90,9,40.6
1985,07,12,09,90,7,36.8
1985,07,12,15,100,4,33.5
1985,07,12,21,90,4,35.7
1985,07,13,03,70,7,37.7
1985,07,13,15,110,4,34.3
1985,07,13,21,,,35.5
1985,07,14,03,80,4,36.8
1985,07,14,09,90,4,35.2
1985,07,14,15,100,7,33.4
1985,07,14,21,90,9,36.1
1985,07,15,03,80,9,39.1
1985,07,15,09,90,9,
1985,07,15,15,80,4,35
1985,07,15,21,80,7,37
1985,07,16,03,70,4,36.2
1985,07,16,09,80,4,35.5
1985,07,16,15,,,36.2
1985,07,16,21,90,7,40
1985,07,17,03,80,7,40.2
1985,07,17,09,90,9,38
1985,07,17,15,80,2,36.1
1985,07,18,03,70,11,50.8
1985,07,18,15,,,38.8
1985,07,18,21,70,9,50.1
1985,07,19,03,60,9,52.3
1985,07,19,09,,,45.4
1985,07,19,15,,,40.2
1985,07,19,21,70,7,49
1985,07,20,03,70,18,51.9
1985,07,20,06,90,11,69
1985,07,20,09,70,9,47.8
1985,07,20,15,100,4,37.7
1985,07,20,21,80,7,49.6
1985,07,21,03,80,9,56.4
1985,07,21,09,90,7,46.5
1985,07,21,15,80,7,33.5
1985,07,21,21,90,11,44.2
1985,07,22,00,90,11,49.9
1985,07,22,09,90,7,37.1
1985,07,22,15,110,2,34.4
1985,07,22,21,60,7,45.8
1985,07,23,03,80,9,59.6
1985,07,23,15,,,
1985,07,23,21,,,73.7
1985,07,24,09,,,68.3
1985,07,24,15,,,69.4
1985,07,24,21,240,7,80
1985,07,25,03,100,4,71.3
1985,07,25,09,,,69.7
1985,07,25,21,320,9,60
1985,07,26,03,340,7,50.1
1985,07,26,09,290,7,48.1
1985,07,26,15,330,7,41.8
1985,07,26,21,110,9,44.7
1985,07,27,03,80,11,54.8
1985,07,27,09,,,53.3
1985,07,27,15,190,7,
1985,07,27,21,210,20,72.2
1985,07,28,03,260,13,76.6
1985,07,28,09,250,13,69.7
1985,07,28,15,330,2,56
1985,07,28,21,90,4,41.6
1985,07,29,09,100,7,42.2
1985,07,29,15,,,40.2
1985,07,29,21,,,71.2
1985,07,30,03,80,9,71.2
1985,07,30,09,300,4,54.2
1985,07,30,15,,,42.5
1985,07,31,03,330,7,49.4
1985,07,31,09,100,7,44
1985,07,31,15,80,2,42
1985,07,31,21,80,4,55.1
1985,08,01,03,80,7,64.1
1985,08,01,09,,,54.8
1985,08,01,15,,,52.6
1985,08,01,21,270,2,63.2
1985,08,02,03,90,7,52.8
1985,08,03,03,70,4,52.3
1985,08,03,09,120,7,44.2
1985,08,03,15,80,4,42.2
1985,08,03,21,80,7,56.2
1985,08,04,03,70,4,62.2
1985,08,04,09,320,11,51.4
1985,08,04,15,300,18,38.6
1985,08,04,21,310,11,42.4
1985,08,05,03,320,9,42
1985,08,05,09,140,4,38.9
1985,08,05,15,120,2,36.1
1985,08,05,21,110,7,40.6
1985,08,06,03,90,11,46.3
1985,08,06,09,80,2,40.4
1985,08,06,11,,,41.6
1985,08,06,15,,,41.6
1985,08,06,21,,,46.5
1985,08,07,03,90,2,43.3
1985,08,07,09,100,4,40.7
1985,08,07,15,,,42
1985,08,07,21,,,46
1985,08,08,03,70,4,47
1985,08,08,09,,,42.4
1985,08,08,15,,,40.6
1985,08,08,21,310,7,43.3
1985,08,09,03,320,7,40.6
1985,08,09,09,310,13,35.9
1985,08,09,15,320,4,33.4
1985,08,09,21,330,13,38.2
1985,08,10,03,350,7,35.7
1985,08,10,09,,,35.3
1985,08,10,15,,,33.4
1985,08,10,21,90,4,40.6
1985,08,11,03,70,4,44.3
1985,08,11,09,110,9,40.4
1985,08,11,15,320,7,35.7
1985,08,11,21,80,4,35.3
1985,08,12,03,90,13,36.6
1985,08,12,09,90,4,34.8
1985,08,12,15,90,7,36.2
1985,08,13,09,90,7,
1985,08,13,15,90,9,35.5
1985,08,13,21,,,39.3
1985,08,14,15,290,13,38.8
1985,08,14,21,290,7,38.8
1985,08,15,03,330,13,37.1
1985,08,15,09,310,7,32.5
1985,08,15,15,320,4,31.9
1985,08,15,21,280,7,40.4
1985,08,16,03,90,9,45.2
1985,08,16,15,,,29.8
1985,08,16,21,,,40.9
1985,08,17,03,190,4,48.3
1985,08,17,06,,,39.8
1985,08,17,15,300,9,33.7
1985,08,17,21,310,11,37.1
1985,08,18,03,320,9,37.5
1985,08,18,09,320,9,35.7
1985,08,18,15,,,35.5
1985,08,19,03,90,13,47.9
1985,08,19,09,90,7,41.3
1985,08,19,15,,,38.6
1985,08,20,03,80,13,58.6
1985,08,20,09,,,50.5
1985,08,20,15,,,46.9
1985,08,20,21,310,11,50.8
1985,08,21,03,310,9,38.2
1985,08,21,15,,,34.8
1985,08,21,21,300,22,35.3
1985,08,22,03,310,7,40.4
1985,08,22,09,,,36.8
1985,08,22,15,,,33.2
1985,08,22,21,80,2,36.4
1985,08,23,09,,,34.1
1985,08,23,15,,,34.4
1985,08,23,21,,,34.3
1985,08,24,03,,,34.6
1985,08,24,15,,,33.2
1985,08,24,21,,,34.1
1985,08,25,03,120,4,42.2
1985,08,25,09,90,2,39.1
1985,08,25,15,,,37
1985,08,25,21,70,4,39.3
1985,08,26,03,320,11,41.1
1985,08,26,09,330,4,38
1985,08,26,15,,,32.1
1985,08,26,21,,,38.4
1985,08,27,03,80,9,48.3
1985,08,27,09,,,38.6
1985,08,27,15,,,37
1985,08,28,03,,,43.3
1985,08,28,09,310,4,41.6
1985,08,28,15,320,9,38.9
1985,08,28,21,300,13,40.7
1985,08,29,03,310,18,38.8
1985,08,29,09,300,13,35.2
1985,08,29,15,300,9,33.7
1985,08,29,21,330,11,35.7
1985,08,30,03,320,4,35.7
1985,08,30,09,,,32.3
1985,08,30,15,,,32.5
1985,08,30,21,,,34.4
1985,08,31,03,90,11,
1985,08,31,09,90,4,37.1
1985,08,31,15,90,2,36.4
1985,08,31,21,100,4,38
1985,09,01,03,80,9,40.7
1985,09,01,09,,,35.7
1985,09,01,15,,,36.1
1985,09,01,21,320,7,36.8
1985,09,02,03,330,7,37.7
1985,09,02,09,,,36.6
1985,09,02,15,,,35.9
1985,09,02,21,,,37
1985,09,03,03,80,9,39.3
1985,09,03,09,80,4,36.8
1985,09,03,15,90,2,34.1
1985,09,03,21,80,7,36.6
1985,09,04,03,90,9,41.3
1985,09,04,09,,,36.2
1985,09,04,15,,,35
1985,09,04,21,,,37.7
1985,09,05,03,,,42.5
1985,09,05,09,,,40.2
1985,09,05,15,,,37.5
1985,09,05,21,,,47.9
1985,09,06,03,90,9,42
1985,09,06,09,300,4,36.8
1985,09,06,15,,,38
1985,09,06,21,30,7,39.1
1985,09,07,03,350,4,36.1
1985,09,07,09,330,9,33.7
1985,09,07,15,320,9,31.2
1985,09,07,21,320,11,31.6
1985,09,08,03,320,13,32.5
1985,09,08,09,320,13,27.2
1985,09,08,15,300,18,28.3
1985,09,08,21,290,9,26.5
1985,09,09,03,330,4,29.4
1985,09,09,09,300,2,28.3
1985,09,09,15,,,25.3
1985,09,09,21,,,29.8
1985,09,10,09,310,22,26.2
1985,09,10,15,300,13,24.7
1985,09,10,21,280,9,28.9
1985,09,11,03,290,20,30.1
1985,09,11,09,270,7,27.4
1985,09,11,15,300,11,26.2
1985,09,11,21,290,20,24
1985,09,12,03,300,11,24.4
1985,09,12,09,280,4,21.3
1985,09,12,15,310,18,23.5
1985,09,12,21,290,13,24.7
1985,09,13,03,310,18,24.7
1985,09,13,09,290,20,25.4
1985,09,13,15,300,9,26.9
1985,09,13,21,270,4,29.4
1985,09,14,03,270,13,33.2
1985,09,14,15,310,16,26.5
1985,09,14,21,290,11,29.8
1985,09,15,03,330,13,33.4
1985,09,15,15,310,7,30.5
1985,09,15,21,290,7,33.9
1985,09,16,03,310,11,36.4
1985,09,16,09,,,34.4
1985,09,16,15,,,31.2
1985,09,16,21,,,32.8
1985,09,17,03,80,2,34.1
1985,09,17,09,,,28.7
1985,09,17,15,,,26.5
1985,09,17,21,,,35.7
1985,09,20,03,,,28.1
1985,09,20,09,,,25.1
1985,09,20,15,,,27.2
1985,09,20,18,,,25.1
1985,09,21,15,290,13,33.4
1985,09,21,21,280,13,33.5
1985,09,22,15,200,2,34.6
1985,09,22,21,,,36.4
1985,09,23,09,,,35
1985,09,23,15,290,4,33.4
1985,09,23,21,290,9,24.7
1985,09,24,03,320,4,23.8
1985,09,24,15,300,2,19.5
1985,09,24,21,,,23.6
1985,09,25,03,,,26.5
1985,09,25,09,,,21.5
1985,09,25,15,,,26.9
1985,09,25,21,230,9,33.5
1985,09,26,03,290,18,28.7
1985,09,26,09,300,13,19
1985,09,26,15,,,17
1985,09,26,21,110,4,19.7
1985,09,27,09,,,
1985,09,27,15,300,9,20.6
1985,09,27,21,70,7,22.6
1985,09,28,09,,,17.5
1985,09,28,15,,,16.3
1985,09,28,21,,,14.5
1985,09,29,03,,,18.1
1985,09,29,09,,,10.9
1985,09,29,15,,,10.3
1985,09,29,21,,,21.5
1985,09,30,03,240,11,18.2
1985,09,30,09,,,28.3
1985,09,30,15,310,7,33.9
1985,09,30,21,,,33.5
1985,10,01,03,310,4,34.6
1985,10,01,09,290,11,23.3
1985,10,01,15,300,13,16.8
1985,10,01,21,300,13,14.1
1985,10,02,03,310,9,15
1985,10,02,09,,,7.1
1985,10,02,15,,,3.3
1985,10,02,21,,,17.2
1985,10,03,03,120,4,23.5
1985,10,03,09,,,12.1
1985,10,03,15,290,2,11.4
1985,10,03,21,,,17.2
1985,10,04,03,,,23.1
1985,10,04,09,,,20.9
1985,10,04,15,,,24.7
1985,10,04,21,,,27.1
1985,10,05,03,,,27.8
1985,10,05,09,120,13,25.1
1985,10,05,15,,,18.2
1985,10,05,21,,,18.2
1985,10,06,03,,,18.8
1985,10,06,09,280,2,13.2
1985,10,06,15,,,16.1
1985,10,06,21,280,7,19
1985,10,07,03,290,11,24.9
1985,10,07,09,,,20.6
1985,10,07,15,310,13,15.9
1985,10,07,21,290,11,14.6
1985,10,08,03,300,7,17.2
1985,10,08,09,300,2,16.1
1985,10,08,15,300,7,15.5
1985,10,08,21,310,7,13
1985,10,09,03,300,9,10.3
1985,10,09,09,300,4,6.9
1985,10,09,15,,,8.2
1985,10,09,21,,,6.2
1985,10,10,03,,,2
1985,10,10,09,,,-3.5
1985,10,10,15,,,0.4
1985,10,10,21,,,8.9
1985,10,11,03,,,9.6
1985,10,11,09,,,9.1
1985,10,11,15,,,5.3
1985,10,11,21,290,7,14.1
1985,10,12,03,240,4,12.8
1985,10,12,09,140,4,17.2
1985,10,12,15,280,11,17
1985,10,12,21,260,11,17.2
1985,10,13,03,240,13,14.5
1985,10,13,09,290,7,9.4
1985,10,13,15,300,22,9.8
1985,10,13,21,320,4,9.1
1985,10,14,03,,,8
1985,10,14,09,,,2
1985,10,14,21,,,5.3
1985,10,15,03,300,9,8.7
1985,10,15,09,290,13,12.1
1985,10,15,15,290,22,9.6
1985,10,16,03,310,16,5.8
1985,10,16,09,300,13,1.9
1985,10,16,15,300,13,1.7
1985,10,16,18,290,9,-2.1
1985,10,16,21,290,11,1.3
1985,10,17,03,300,9,4
1985,10,17,09,290,7,0.8
1985,10,17,15,300,9,-0.1
1985,10,17,21,300,11,1.1
1985,10,18,03,280,9,2.6
1985,10,18,09,290,7,2
1985,10,18,15,,,-4.3
1985,10,18,18,,,-8.2
1985,10,18,21,,,-8.2
1985,10,19,03,80,7,-2.5
1985,10,19,09,90,4,-7.7
1985,10,19,15,90,4,-3
1985,10,19,21,,,2
1985,10,20,03,,,3.7
1985,10,20,09,,,2.9
1985,10,20,15,,,10
1985,10,20,21,,,13.7
1985,10,21,03,120,2,11.2
1985,10,21,09,,,5.5
1985,10,21,15,,,-3.9
1985,10,21,21,,,-2.6
1985,10,22,09,310,4,10
1985,10,22,15,300,18,13.6
1985,10,22,21,300,25,14.8
1985,10,23,03,300,27,14.1
1985,10,23,09,300,25,11.8
1985,10,23,15,300,31,7.4
1985,10,23,21,300,25,6.9
1985,10,24,03,300,27,4.9
1985,10,24,09,300,16,4.7
1985,10,24,15,300,13,3.7
1985,10,24,21,310,9,3.8
1985,10,25,03,300,7,3.1
1985,10,25,09,,,-2.1
1985,10,25,15,,,-4.3
1985,10,25,21,,,-4.1
1985,10,26,03,,,-2.1
1985,10,26,09,,,-5
1985,10,26,15,,,-6.2
1985,10,26,21,,,-5.5
1985,10,27,03,,,0.6
1985,10,27,09,,,-0.3
1985,10,27,15,,,3.7
1985,10,27,21,,,4.6
1985,10,28,03,,,5.3
1985,10,28,09,,,2.9
1985,10,28,15,,,0.1
1985,10,28,21,250,2,1.3
1985,10,29,03,,,2.4
1985,10,29,09,,,4
1985,10,29,15,,,8.7
1985,10,29,21,,,8.3
1985,10,30,03,,,8.9
1985,10,30,15,300,2,3.3
1985,10,30,21,,,-3
1985,10,31,03,,,4.9
1985,10,31,09,,,4
1985,10,31,15,,,1
1985,10,31,21,,,1.1
1985,11,01,03,,,2.4
1985,11,01,09,130,4,0.8
1985,11,01,15,,,-2.8
1985,11,01,21,,,-4.4
1985,11,02,03,,,-9.7
1985,11,02,09,,,-11.1
1985,11,02,15,,,-10.7
1985,11,02,21,,,-11.3
1985,11,03,03,,,-8.8
1985,11,03,09,120,4,
1985,11,03,11,140,4,-7.1
1985,11,03,15,140,4,-7.1
1985,11,03,21,180,9,
1985,11,04,03,110,4,-7.3
1985,11,04,09,,,-5.9
1985,11,04,15,,,-4.8
1985,11,04,21,,,0.4
1985,11,05,03,,,6
1985,11,05,09,,,5.8
1985,11,05,15,,,7.4
1985,11,05,21,310,2,9.2
1985,11,06,03,,,8.2
1985,11,06,09,,,7.6
1985,11,06,15,310,4,6.2
1985,11,06,21,300,4,4
1985,11,07,03,280,7,2.9
1985,11,07,09,110,2,1.7
1985,11,07,15,,,-3.2
1985,11,07,21,,,-6.1
1985,11,08,03,,,-7.3
1985,11,08,09,270,2,1.3
1985,11,08,15,230,2,-0.7
1985,11,08,21,,,4
1985,11,09,03,80,7,2.2
1985,11,09,09,,,1.1
1985,11,09,15,,,6.5
1985,11,09,21,70,13,18.8
1985,11,10,03,180,7,14.3
1985,11,10,09,320,7,17.2
1985,11,10,15,300,16,17
1985,11,10,21,290,27,12.1
1985,11,11,03,290,20,8.3
1985,11,11,09,300,13,4.4
1985,11,11,15,270,4,0.6
1985,11,11,21,300,13,3.3
1985,11,12,03,300,20,2.6
1985,11,12,09,300,16,0.8
1985,11,12,15,290,13,-1.4
1985,11,12,21,330,7,-3
1985,11,13,03,,,-10.9
1985,11,13,09,,,-9.8
1985,11,13,15,290,9,-6.2
1985,11,13,21,280,9,-8
1985,11,14,03,,,-9.8
1985,11,14,09,,,-14.9
1985,11,14,15,,,-17.9
1985,11,15,15,,,-16.3
1985,11,15,21,,,-17.9
1985,11,16,03,,,-6.6
1985,11,16,09,300,2,0.4
1985,11,16,15,260,4,6.9
1985,11,16,21,310,2,4.6
1985,11,17,03,320,2,4
1985,11,17,09,,,-7
1985,11,17,15,,,-8.8
1985,11,17,21,,,-7.9
1985,11,18,03,,,1.3
1985,11,18,09,,,6.5
1985,11,18,21,,,11
1985,11,19,03,,,13.9
1985,11,19,09,,,27.4
1985,11,19,15,150,9,36.6
1985,11,19,21,200,11,41.3
1985,11,20,03,310,7,37
1985,11,20,09,,,27.4
1985,11,20,15,130,4,27.4
1985,11,20,21,,,29
1985,11,21,09,100,11,28.5
1985,11,21,15,100,9,30.1
1985,11,21,21,80,4,28.3
1985,11,22,03,340,4,31.7
1985,11,22,09,120,11,36.6
1985,11,22,15,120,11,39.8
1985,11,22,21,170,4,40.4
1985,11,23,03,250,9,40.9
1985,11,23,09,,,33.2
1985,11,23,15,,,30.1
1985,11,23,21,240,11,38
1985,11,24,03,180,11,32.5
1985,11,24,09,210,11,34.8
1985,11,24,15,180,13,26.2
1985,11,24,21,150,7,29.9
1985,11,25,03,,,29.2
1985,11,25,09,,,30.1
1985,11,25,15,90,4,24.9
1985,11,25,21,100,9,23.6
1985,11,26,03,80,4,23.6
1985,11,26,09,,,24
1985,11,26,15,90,4,23.8
1985,11,26,18,250,7,24
1985,11,26,21,250,7,
1985,11,27,03,80,9,22.9
1985,11,27,09,80,11,20.8
1985,11,27,15,50,4,13.4
1985,11,27,21,50,4,6.2
1985,11,28,03,,,5.6
1985,11,28,09,290,4,5.6
1985,11,28,15,,,-0.7
1985,11,28,21,,,4
1985,11,29,03,,,-1.7
1985,11,29,09,,,9.2
1985,11,29,15,,,12.5
1985,11,29,21,100,4,23.6
1985,11,30,03,110,7,24
1985,11,30,09,100,22,23.6
1985,11,30,15,110,16,25.1
1985,11,30,21,100,18,25.6
1985,12,01,03,90,13,
1985,12,01,09,80,16,21.8
1985,12,01,15,80,13,19.3
1985,12,01,21,70,13,17.9
1985,12,02,15,70,9,14.6
1985,12,02,21,60,9,13.6
1985,12,03,03,,,8.5
1985,12,03,09,,,9.8
1985,12,03,15,100,4,9.8
1985,12,03,21,220,4,-1
1985,12,04,03,250,4,-4.8
1985,12,04,15,300,13,1.7
1985,12,04,21,290,16,-13.1
1985,12,05,03,300,16,-14.5
1985,12,05,09,300,18,-13.1
1985,12,06,09,,,-17.6
1985,12,06,15,,,
1985,12,06,21,,,-14
1985,12,07,03,,,-21.4
1985,12,07,15,,,-21.4
1985,12,07,21,,,-25.3
1985,12,08,03,280,4,-24.4
1985,12,08,09,,,-22.1
1985,12,08,15,,,-18.3
1985,12,08,21,,,-15.1
1985,12,09,03,,,-10.6
1985,12,09,09,,,-5.2
1985,12,09,15,,,-2.1
1985,12,09,21,80,4,16.6
1985,12,10,03,,,-2.8
1985,12,10,09,80,9,1
1985,12,10,15,,,-7.5
1985,12,10,21,,,-7.7
1985,12,11,09,90,9,-4.1
1985,12,11,15,,,-4.4
1985,12,11,21,310,9,-2.6
1985,12,12,09,340,7,1
1985,12,12,15,290,4,1.3
1985,12,12,21,300,4,2.2
1985,12,13,03,270,4,0.2
1985,12,13,09,290,4,2.6
1985,12,13,11,,,
1985,12,13,15,,,5.8
1985,12,13,21,,,7.6
1985,12,14,03,70,11,6.7
1985,12,14,09,130,4,-7.3
1985,12,14,15,,,-4.1
1985,12,14,21,,,-0.8
1985,12,15,03,,,0.4
1985,12,15,09,290,7,3.1
1985,12,15,15,290,2,4.6
1985,12,15,21,90,9,0.8
1985,12,16,03,90,4,-7.3
1985,12,16,09,,,-7.3
1985,12,16,15,,,-12.5
1985,12,16,21,,,-16
1985,12,17,03,,,-25.5
1985,12,17,09,280,2,-25.3
1985,12,17,15,280,4,-21.5
1985,12,17,21,,,-20.6
1985,12,18,09,290,9,-12.5
1985,12,18,15,290,9,-10.9
1985,12,18,21,,,-15.6
1985,12,19,03,320,4,-7.7
1985,12,19,09,310,11,-14.9
1985,12,19,21,290,18,-14.9
1985,12,20,03,300,22,-14
1985,12,20,09,300,18,-12.5
1985,12,20,15,290,11,-12
1985,12,20,21,,,-17
1985,12,21,03,,,-20.3
1985,12,21,09,,,-18.3
1985,12,21,15,270,4,-18.7
1985,12,21,21,300,9,-10.2
1985,12,22,03,290,16,-10
1985,12,22,09,310,20,-10
1985,12,22,15,,,-9.1
1985,12,22,21,310,22,-8.9
1985,12,23,15,310,20,-12.9
1985,12,23,21,310,20,-11.8
1985,12,24,03,320,16,
1985,12,24,09,310,20,-10.2
1985,12,24,15,320,18,-7.5
1985,12,24,21,310,18,-7
1985,12,25,03,300,13,-10
1985,12,25,15,,,-15.6
1985,12,25,21,,,-17.6
1985,12,26,03,170,2,-17.8
1985,12,26,09,,,-17
1985,12,26,15,,,-10.4
1985,12,26,21,,,-7
1985,12,27,03,,,-7
1985,12,27,09,,,-15.2
1985,12,27,15,,,-10.2
1985,12,27,21,300,7,-7.5
1985,12,28,03,320,4,-4.4
1985,12,28,09,300,4,-3.9
1985,12,28,15,,,-3.7
1985,12,28,21,300,4,-4.8
1985,12,29,03,350,2,-6.1
1985,12,29,09,90,7,-7.3
1985,12,29,15,90,7,-7.1
1985,12,29,21,,,-6.4
1985,12,30,03,,,-5.5
1985,12,30,09,,,-4.8
1985,12,30,15,,,-6.1
1985,12,30,21,,,-9.3
1985,12,31,03,,,-11.5
1985,12,31,09,300,4,-16.3
1985,12,31,15,,,-18.1
1985,12,31,21,,,-19.9
1986,01,01,03,,,-22.6
1986,01,01,09,,,-21.4
1986,01,01,15,,,-23
1986,01,01,21,,,-23
1986,01,02,03,,,-18.5
1986,01,02,09,,,-16
1986,01,02,15,,,-20.3
1986,01,02,21,,,-19.9
1986,01,03,03,,,-21.7
1986,01,03,09,,,-20.6
1986,01,03,15,,,-21.5
1986,01,03,21,320,7,-12.7
1986,01,04,03,340,9,-17.8
1986,01,04,09,320,13,-18.7
1986,01,04,15,300,11,-16
1986,01,04,21,310,20,-12.9
1986,01,05,03,300,18,-9.8
1986,01,05,09,310,18,-9.3
1986,01,05,15,300,18,-8.6
1986,01,05,21,310,9,-11.8
1986,01,06,03,,,
1986,01,06,09,310,11,-7
1986,01,06,15,290,2,-14.5
1986,01,06,21,280,4,-16.3
1986,01,07,03,,,-21.2
1986,01,07,09,,,-24.2
1986,01,07,15,,,-25.9
1986,01,07,21,,,-22.6
1986,01,07,23,,,-22.4
1986,01,08,03,,,-22.4
1986,01,08,09,,,-19.9
1986,01,08,15,310,7,-19.2
1986,01,08,21,300,9,-22.3
1986,01,09,03,300,20,-19.7
1986,01,09,09,310,20,-22.6
1986,01,09,15,300,27,-22.3
1986,01,09,21,300,13,-23.7
1986,01,10,03,300,9,-23.9
1986,01,10,09,240,4,-26.4
1986,01,10,15,310,11,-18.7
1986,01,10,21,300,16,-16.3
1986,01,11,00,300,16,-13.6
1986,01,11,15,280,7,-12.2
1986,01,11,21,300,11,-10.7
1986,01,12,03,300,4,-9.7
1986,01,12,09,300,4,-8.9
1986,01,12,15,250,2,-18.1
1986,01,12,21,,,-21.4
1986,01,13,03,,,-22.6
1986,01,13,09,,,-21.2
1986,01,13,15,300,2,-16
1986,01,13,21,300,9,-14
1986,01,14,03,310,9,-11.3
1986,01,14,09,300,13,-10.9
1986,01,14,15,300,20,-14.5
1986,01,14,21,300,20,-14.9
1986,01,15,03,300,16,-14.5
1986,01,15,09,310,16,-15.2
1986,01,15,15,310,13,-17.4
1986,01,15,21,280,18,-18.8
1986,01,16,03,300,18,-20.1
1986,01,16,09,,,-23.2
1986,01,16,15,,,-26.8
1986,01,16,21,,,-29.1
1986,01,17,03,290,4,-33.6
1986,01,17,09,,,-29.5
1986,01,17,15,310,9,-26.2
1986,01,17,21,300,9,-24.8
1986,01,18,03,300,7,-22.1
1986,01,18,09,280,4,-28.4
1986,01,18,15,,,-30
1986,01,18,21,,,-27.1
1986,01,19,03,,,-26.4
1986,01,19,09,260,2,-30.2
1986,01,19,15,310,2,-25.1
1986,01,19,21,,,-24.2
1986,01,20,03,,,-22.6
1986,01,20,09,260,2,-26
1986,01,20,15,,,-26.8
1986,01,20,21,,,-25.3
1986,01,21,03,,,-23.5
1986,01,21,12,,,-22.8
1986,01,21,15,,,-19.9
1986,01,21,21,290,2,-25.7
1986,01,22,03,290,2,-23.5
1986,01,22,09,,,-27.1
1986,01,22,15,,,-22.3
1986,01,22,21,,,-25.3
1986,01,23,03,,,-21.7
1986,01,23,09,290,4,-23.2
1986,01,23,15,290,4,-17.6
1986,01,23,21,270,2,-24.4
1986,01,24,03,320,7,-19.4
1986,01,24,09,290,9,-15.1
1986,01,24,15,,,-16.3
1986,01,24,21,,,-28.2
1986,01,25,03,,,-26
1986,01,25,09,90,2,-23.9
1986,01,25,15,,,-23.7
1986,01,25,21,280,4,-25.3
1986,01,26,03,,,-21.9
1986,01,26,09,80,9,-22.4
1986,01,26,15,,,-19
1986,01,26,21,80,9,-17.8
1986,01,27,09,280,7,-2.1
1986,01,27,15,310,9,-7.1
1986,01,27,21,310,9,-10.4
1986,01,28,03,310,2,-12.5
1986,01,28,09,310,4,-12.2
1986,01,28,15,,,-11.8
1986,01,28,21,,,-10.2
1986,01,29,03,,,
1986,01,29,09,300,2,
1986,01,29,15,290,2,-14
1986,01,29,21,290,4,-14.5
1986,01,30,03,,,-11.8
1986,01,30,09,270,4,-13.3
1986,01,30,15,,,-12
1986,01,30,21,310,7,-21.9
1986,01,31,03,300,4,-25.5
1986,01,31,15,300,4,-26.8
1986,01,31,21,270,4,-23
1986,02,01,03,300,11,-20.1
1986,02,01,09,300,16,-18.7
1986,02,01,15,300,13,-16.3
1986,02,01,21,,,-19.7
1986,02,02,03,310,9,-10
1986,02,02,09,330,9,-7
1986,02,02,15,,,-1.4
1986,02,02,21,,,-3
